employer,job title,base salary,city,county,state,submit date,start date,case status,countyID
ciber inc,developer,66914,Pittsburgh,Allegheny County,PA,03/15/2013,09/13/2013,certified,Allegheny1
ciber inc,developer,66914,Pittsburgh,Allegheny County,PA,03/20/2013,09/18/2013,certified,Allegheny1
mastech inc a mastech holdings inc company,developer,66914,Pittsburgh,Allegheny County,PA,04/04/2013,04/04/2013,certified,Allegheny1
mastech inc a mastech holdings inc company,developer,66914,Pittsburgh,Allegheny County,PA,04/12/2013,04/12/2013,certified,Allegheny1
mastech inc a mastech holdings inc company,developer,66914,Pittsburgh,Allegheny County,PA,04/12/2013,04/12/2013,certified,Allegheny1
mastech inc a mastech holdings inc company,developer,66914,Pittsburgh,Allegheny County,PA,04/12/2013,04/12/2013,certified,Allegheny1
mastech inc a mastech holdings inc company,developer,66914,Pittsburgh,Allegheny County,PA,05/08/2013,05/08/2013,certified,Allegheny1
parasoft incorporated,developer,66914,Pittsburgh,Allegheny County,PA,05/08/2013,08/09/2013,certified,Allegheny1
mastech inc a mastech holdings inc company,developer,66914,Pittsburgh,Allegheny County,PA,05/22/2013,05/22/2013,certified,Allegheny1
jnj solutions inc,developer,66955,Benicia,Solano County,CA,03/21/2013,09/15/2013,certified,Solano1
american information technology corporation,developer,66955,Bloomington,McLean County,IL,06/27/2013,06/28/2013,certified,McLean1
mastech inc a mastech holdings inc company,developer,66955,Franklin,Williamson County,TN,09/05/2013,09/05/2013,certified,Williamson2
ntt data inc,developer,66997,Louisville,Jefferson County,KY,09/30/2013,10/08/2013,certified,Jefferson11
sun power consulting llc,developer,67000,Gurnee,Lake County,IL,10/19/2013,10/21/2013,certified,Lake4
quantum vision llc,developer,67000,San Diego,San Diego County,CA,11/08/2013,11/08/2013,certified,San Diego1
lead it corporation,developer,67000,Albany,Albany County,NY,11/15/2013,11/15/2013,certified,Albany1
trisync technologies inc,developer,67000,Edison,Middlesex County,NJ,12/06/2013,01/02/2014,certified,Middlesex3
kpk technologies inc,developer,67000,Fort Worth,Tarrant County,TX,01/17/2013,01/28/2013,certified,Tarrant1
cloudquest technologies llc,developer,67000,Bloomington,McLean County,IL,03/02/2013,09/01/2013,withdrawn,McLean1
cloudquest technologies llc,developer,67000,Bloomington,McLean County,IL,03/04/2013,09/03/2013,withdrawn,McLean1
saras america inc,developer,67000,Farmington Hills,Oakland County,MI,03/04/2013,04/08/2013,certified,Oakland1
quinnox inc,developer,67000,Libertyville,Lake County,IL,03/06/2013,03/15/2013,certified,Lake4
where 2 get it inc,developer,67000,Arlington Heights,Cook County,IL,03/07/2013,09/06/2013,certified,Cook2
prestige financial services inc,developer,67000,Salt Lake City,Salt Lake County,UT,03/08/2013,09/01/2013,certified,Salt Lake1
avl strategic analytic services inc,developer,67000,Plymouth,Wayne County,MI,03/11/2013,09/10/2013,certified,Wayne6
spartan solutions inc,developer,67000,Moon Township,Allegheny County,PA,03/14/2013,09/13/2013,certified,Allegheny1
cloudquest technologies llc,developer,67000,Bloomington,McLean County,IL,03/18/2013,09/17/2013,certified,McLean1
sysintelli inc,developer,67000,San Diego,San Diego County,CA,03/18/2013,09/10/2013,certified,San Diego1
sql star international inc,developer,67000,San Diego,San Diego County,CA,03/20/2013,09/19/2013,certified,San Diego1
virtual matrix corporation,developer,67000,Edina,Hennepin County,MN,03/21/2013,09/20/2013,certified,Hennepin1
blue star infotech america inc,developer,67000,Kansas City,Jackson County,MO,03/23/2013,09/13/2013,certified,Jackson15
datapoint systems inc,developer,67000,Morrow,Clayton County,GA,03/22/2013,09/01/2013,certified,Clayton1
sql star international inc,developer,67000,San Diego,San Diego County,CA,04/02/2013,09/19/2013,certified,San Diego1
heavy construction systems specialists inc,developer,67000,Houston-Sugar Land-Baytown,Harris County,TX,04/03/2013,10/01/2013,denied,Harris2
orpine inc,developer,67000,Minnetonka,Hennepin County,MN,04/09/2013,04/10/2013,certified,Hennepin1
lucid technologies inc,developer,67000,Pittsburgh,Allegheny County,PA,04/11/2013,04/11/2013,certified,Allegheny1
tata consultancy services limited,developer,67000,Chicago,Cook County,IL,04/17/2013,04/17/2013,certified,Cook2
cuker interactive llc,developer,67000,Solana Beach,San Diego County,CA,05/02/2013,05/13/2013,certified,San Diego1
system soft technologies llc,developer,67000,Princeton,Mercer County,NJ,05/29/2013,09/30/2013,certified,Mercer4
lead it corporation,developer,67000,Cranberry Township,Butler County,PA,06/05/2013,07/01/2013,certified,Butler8
system soft technologies llc,developer,67000,Princeton,Mercer County,NJ,06/11/2013,09/30/2013,certified,Mercer4
tata consultancy services limited,developer,67000,Chicago,Cook County,IL,07/01/2013,10/01/2013,certified,Cook2
sysintelli inc,developer,67000,San Diego,San Diego County,CA,09/10/2013,09/16/2013,certified,San Diego1
abis technologies inc,developer,67050,Cleveland,Cuyahoga County,OH,02/25/2013,02/25/2013,certified,Cuyahoga1
vertisystem inc,developer,67080,Las Vegas,Clark County,NV,01/08/2013,03/01/2013,certified,Clark8
ntt data inc,developer,67080,Las Vegas,Clark County,NV,03/20/2013,09/19/2013,certified,Clark8
pyramid technology solutions inc,developer,67184,Harrisburg,Dauphin County,PA,01/08/2013,03/22/2013,certified,Dauphin1
keller foundations,developer,67226,Hanover,Howard County,MD,11/13/2013,04/25/2014,certified,Howard4
vsquare infotech inc,developer,67226,Owings Mills,Baltimore County,MD,12/19/2013,02/06/2014,certified,Baltimore1
service oriented solutions llc,developer,67226,Columbia,Howard County,MD,08/26/2013,11/25/2013,certified,Howard4
satyam computer services ltd,developer,67257,Blue Ash,Hamilton County,OH,10/18/2013,10/27/2013,certified,Hamilton8
covisint corporation,developer,67300,Detroit,Wayne County,MI,10/27/2013,12/01/2013,certified,Wayne6
covisint corporation,developer,67300,Detroit,Wayne County,MI,10/27/2013,12/01/2013,certified,Wayne6
datametrics software systems inc,developer,67300,Hunt Valley,Baltimore County,MD,11/25/2013,11/25/2013,certified,Baltimore1
ntt data inc,developer,67300,Lafayette,Tippecanoe County,IN,03/26/2013,04/03/2013,certified,Tippecanoe1
solution street llc,developer,67350,Ashburn,Loudoun County,VA,03/20/2013,09/15/2013,certified,Loudoun1
libsys inc,developer,67350,Madison,Dane County,WI,05/13/2013,07/05/2013,certified,Dane1
mastech inc a mastech holdings inc company,developer,67434,Johnston,Polk County,IA,12/18/2013,12/18/2013,certified,Polk4
compuware corporation,developer,67500,Detroit,Wayne County,MI,10/18/2013,10/30/2013,certified,Wayne6
compuware corporation,developer,67500,Detroit,Wayne County,MI,10/18/2013,11/01/2013,certified,Wayne6
echelon consulting llc,developer,67500,Chicago,Cook County,IL,02/26/2013,08/25/2013,certified,Cook2
telescope inc,developer,67500,Los Angeles,Los Angeles County,CA,03/14/2013,09/13/2013,certified,Los Angeles1
essen instruments inc,developer,67500,Ann Arbor,Washtenaw County,MI,03/15/2013,09/11/2013,certified,Washtenaw1
spar marketing force inc,developer,67500,Auburn Hills,Oakland County,MI,03/22/2013,09/19/2013,certified,Oakland1
s r international inc,developer,67500,Madison,Dane County,WI,05/21/2013,09/01/2013,certified,Dane1
usm business systems inc,developer,67500,West Des Moines,Polk County,IA,07/26/2013,07/26/2013,withdrawn,Polk4
usm business systems inc,developer,67500,West Des Moines,Polk County,IA,07/31/2013,07/31/2013,certified,Polk4
compuware corporation,developer,67500,Detroit,Wayne County,MI,09/19/2013,10/02/2013,certified,Wayne6
itech us inc,developer,67517,Memphis,Shelby County,TN,05/08/2013,05/08/2013,denied,Shelby8
aimic inc,developer,67621,Sunnyvale,Santa Clara County,CA,02/27/2013,03/06/2013,withdrawn,Santa Clara1
aimic inc,developer,67621,Sunnyvale,Santa Clara County,CA,03/04/2013,03/06/2013,certified,Santa Clara1
technodrive business solutions inc,developer,68000,Colorado Springs,El Paso County,CO,10/30/2013,10/30/2013,certified,El Paso1
american technology consulting llc,developer,68000,West Des Moines,Polk County,IA,11/13/2013,11/13/2013,certified,Polk4
system soft technologies llc,developer,68000,Hoffman Estates,Cook County,IL,01/02/2013,03/24/2013,certified,Cook2
mastermind educational services inc,developer,68000,Santa Clara,Santa Clara County,CA,01/07/2013,01/08/2013,certified,Santa Clara1
emecore group inc,developer,68000,Richardson,Dallas County,TX,03/07/2013,06/01/2013,withdrawn,Dallas5
edi health group,developer,68000,Irvine,Orange County,CA,03/07/2013,09/01/2013,certified,Orange1
tata consultancy services limited,developer,68000,Jersey City,Hudson County,NJ,03/13/2013,08/28/2013,certified,Hudson1
compware technologies,developer,68000,Itasca,DuPage County,IL,03/15/2013,09/14/2013,certified,DuPage1
starshr inc,developer,68000,Indianola,Allegheny County,PA,03/21/2013,09/20/2013,certified,Allegheny1
technodrive business solutions inc,developer,68000,San Diego,San Diego County,CA,03/22/2013,09/21/2013,certified,San Diego1
tata consultancy services limited,developer,68000,Jersey City,Hudson County,NJ,03/23/2013,08/21/2013,certified,Hudson1
dataedge consulting inc,developer,68000,Harrisburg,Dauphin County,PA,06/06/2013,06/15/2013,certified,Dauphin1
spartan solutions inc,developer,68000,Ada,Kent County,MI,06/10/2013,10/01/2013,certified,Kent3
datum software inc,developer,68000,Atlanta,Fulton County,GA,06/12/2013,11/19/2013,certified,Fulton2
pearlsoft solutions incorporated,developer,68000,Little Rock,Pulaski County,AR,07/25/2013,09/30/2013,certified,Pulaski1
pearlsoft solutions incorporated,developer,68000,Little Rock,Pulaski County,AR,07/26/2013,09/30/2013,certified,Pulaski1
delasoft inc,developer,68000,Boise,Ada County,ID,09/05/2013,10/01/2013,certified,Ada1
synechron inc,developer,68120,Nashville,Davidson County,TN,11/14/2013,03/01/2014,certified,Davidson2
serj solutions inc,developer,68162,Matawan,Monmouth County,NJ,04/01/2013,05/29/2013,withdrawn,Monmouth1
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,10/22/2013,10/22/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,10/22/2013,10/22/2013,certified,Dallas5
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,10/23/2013,10/23/2013,certified,Dallas5
sage it inc,developer,68162,Farmington,Hartford County,CT,01/31/2013,06/01/2013,certified,Hartford1
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/06/2013,09/05/2013,certified,Dallas5
techgene solutions llc,developer,68162,Irving,Dallas County,TX,03/06/2013,09/04/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/06/2013,09/05/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/11/2013,09/10/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/11/2013,09/10/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,withdrawn,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/07/2013,09/06/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/08/2013,09/07/2013,certified,Dallas5
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,03/08/2013,09/07/2013,certified,Dallas5
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,03/08/2013,09/07/2013,certified,Dallas5
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,03/08/2013,09/07/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/11/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/11/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/11/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/11/2013,09/10/2013,certified,Dallas5
credent technologies llc,developer,68162,Addison Airport,Dallas County,TX,03/18/2013,09/10/2013,withdrawn,Dallas5
blackbox software llc,developer,68162,Dallas,Dallas County,TX,03/12/2013,03/15/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/13/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/15/2013,09/10/2013,denied,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/14/2013,09/10/2013,certified,Dallas5
techgene solutions llc,developer,68162,Irving,Dallas County,TX,03/14/2013,09/13/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/14/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/14/2013,09/10/2013,certified,Dallas5
tunabear inc,developer,68162,Dallas,Dallas County,TX,03/14/2013,03/15/2013,certified,Dallas5
techgene solutions llc,developer,68162,Irving,Dallas County,TX,03/15/2013,09/14/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/15/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/15/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/15/2013,09/10/2013,certified,Dallas5
american information technology corporation,developer,68162,Addison Airport,Dallas County,TX,03/16/2013,09/10/2013,certified,Dallas5
vensiti inc,developer,68162,Irving,Dallas County,TX,03/15/2013,09/14/2013,certified,Dallas5
tunabear inc,developer,68162,Dallas,Dallas County,TX,03/17/2013,09/01/2013,certified,Dallas5
